roi,epoch,training_run,rho,p_value
FFC,76,4,0.15312919837568723,0.0
FFC,77,4,0.15247899709652618,0.0
FFC,78,4,0.15273344567752134,0.0
FFC,79,4,0.1533037962583297,0.0
FFC,80,4,0.1520040824692989,0.0
FFC,81,4,0.1490978245626177,0.0
FFC,82,4,0.15136345209823607,0.0
FFC,83,4,0.15374821457415738,0.0
FFC,84,4,0.15128361313833324,0.0
FFC,85,4,0.15397481291242943,0.0
FFC,86,4,0.15227152672886057,0.0
FFC,5,5,0.13578129855739676,0.0
FFC,6,5,0.08235725177184954,0.0
FFC,7,5,0.07335669302197596,0.0
FFC,8,5,0.08513910305829807,0.0
FFC,9,5,0.10053743192252436,0.0
FFC,10,5,0.11378368366953975,0.0
FFC,11,5,0.12261735691287991,0.0
FFC,12,5,0.12361732253470828,0.0
FFC,13,5,0.13282766875084825,0.0
FFC,14,5,0.13461893087310206,0.0
FFC,15,5,0.13872410255236292,0.0
FFC,16,5,0.13949985048927147,0.0
FFC,17,5,0.14302419426742827,0.0
FFC,18,5,0.1391488539298165,0.0
FFC,19,5,0.14293866380886663,0.0
FFC,20,5,0.14237720895523856,0.0
FFC,21,5,0.1441961240933856,0.0
FFC,22,5,0.14555370787880853,0.0
FFC,23,5,0.14576649578621223,0.0
FFC,24,5,0.14270745800216053,0.0
FFC,25,5,0.14575215080846657,0.0
FFC,26,5,0.14900139938967147,0.0
FFC,27,5,0.14785220662583998,0.0
FFC,28,5,0.14737352748968857,0.0
FFC,29,5,0.14693644319784804,0.0
FFC,30,5,0.14940052237689191,0.0
FFC,31,5,0.14829563267927393,0.0
FFC,32,5,0.15357635937265507,0.0
FFC,33,5,0.148257666918755,0.0
FFC,34,5,0.1502599631611226,0.0
FFC,35,5,0.1540570886586309,0.0
FFC,36,5,0.14598843378975293,0.0
FFC,37,5,0.14935724714009807,0.0
FFC,38,5,0.15177852378195586,0.0
FFC,39,5,0.14993358889165884,0.0
FFC,40,5,0.15041704071864626,0.0
FFC,41,5,0.1521152732290528,0.0
FFC,42,5,0.15102073354546647,0.0
FFC,43,5,0.15553684421399905,0.0
FFC,44,5,0.1495375125396373,0.0
FFC,45,5,0.1517605810225253,0.0
FFC,46,5,0.14770771283687348,0.0
FFC,47,5,0.1517595664125122,0.0
FFC,48,5,0.15003887610431266,0.0
FFC,49,5,0.14765297477506836,0.0
FFC,50,5,0.1520817571341007,0.0
FFC,51,5,0.148048829375604,0.0
FFC,52,5,0.15370486469201872,0.0
FFC,53,5,0.14983004287349114,0.0
FFC,54,5,0.1531386946540434,0.0
FFC,55,5,0.14952194082825251,0.0
FFC,56,5,0.14844597302019494,0.0
FFC,57,5,0.1507095093868051,0.0
FFC,58,5,0.1526023330241673,0.0
FFC,59,5,0.15279819530797983,0.0
FFC,60,5,0.15241872971327997,0.0
FFC,61,5,0.15007635998728386,0.0
FFC,62,5,0.15239171610803873,0.0
FFC,63,5,0.15103834102575825,0.0
FFC,64,5,0.15017131443500678,0.0
FFC,65,5,0.14914414915798718,0.0
FFC,66,5,0.15248238004735065,0.0
FFC,67,5,0.15385989009985784,0.0
FFC,68,5,0.1530141897833008,0.0
FFC,69,5,0.15070229377741842,0.0
FFC,70,5,0.14916828331220988,0.0
FFC,71,5,0.152302946338568,0.0
FFC,72,5,0.15111688530861606,0.0
FFC,73,5,0.14940693457479692,0.0
FFC,74,5,0.14899209932062957,0.0
FFC,75,5,0.15246341769381816,0.0
FFC,76,5,0.15304624770019692,0.0
FFC,77,5,0.15245807237780826,0.0
FFC,78,5,0.15281573410747526,0.0
FFC,79,5,0.15347871112868364,0.0
FFC,80,5,0.1519810964230475,0.0
FFC,81,5,0.1490898781594832,0.0
FFC,82,5,0.15153213309529842,0.0
FFC,83,5,0.15362578256688567,0.0
FFC,84,5,0.1513129500877321,0.0
FFC,85,5,0.15398057646091573,0.0
FFC,86,5,0.15240759304460824,0.0
FFC,6,6,0.13028017538125464,0.0
FFC,7,6,0.07489973175564418,0.0
FFC,8,6,0.0764829036508987,0.0
FFC,9,6,0.09126614684389185,0.0
FFC,10,6,0.10356115965577212,0.0
FFC,11,6,0.1162320298470105,0.0
FFC,12,6,0.12057907103854594,0.0
FFC,13,6,0.13033276295055082,0.0
FFC,14,6,0.1333258326904755,0.0
FFC,15,6,0.13773632077568557,0.0
FFC,16,6,0.13835829860672405,0.0
FFC,17,6,0.14187253623802942,0.0
FFC,18,6,0.1383456429217364,0.0
FFC,19,6,0.14173691838157068,0.0
FFC,20,6,0.1420468412548091,0.0
FFC,21,6,0.14324912290991393,0.0
FFC,22,6,0.14419689612016842,0.0
FFC,23,6,0.1445897200801863,0.0
FFC,24,6,0.14204251865867706,0.0
FFC,25,6,0.14537927403161183,0.0
FFC,26,6,0.14840727029022335,0.0
FFC,27,6,0.14711099059445779,0.0
FFC,28,6,0.14676506798127628,0.0
FFC,29,6,0.14631763751124532,0.0
FFC,30,6,0.14893524154673143,0.0
FFC,31,6,0.14787878438393443,0.0
FFC,32,6,0.15274866702046358,0.0
FFC,33,6,0.14771027010860097,0.0
FFC,34,6,0.14927548139061278,0.0
FFC,35,6,0.15320558203259227,0.0
FFC,36,6,0.1452618425047893,0.0
FFC,37,6,0.14850266885752922,0.0
FFC,38,6,0.15079846183715084,0.0
FFC,39,6,0.14894712406483893,0.0
FFC,40,6,0.14966711150374046,0.0
FFC,41,6,0.1512657848810721,0.0
FFC,42,6,0.15049705523136372,0.0
FFC,43,6,0.15454298349665505,0.0
FFC,44,6,0.14848154309346526,0.0
FFC,45,6,0.1507843232004297,0.0
FFC,46,6,0.14672133831649556,0.0
FFC,47,6,0.15049439985318236,0.0
FFC,48,6,0.14893199922306355,0.0
FFC,49,6,0.14678230096913267,0.0
FFC,50,6,0.15106214935804715,0.0
FFC,51,6,0.14722365060766085,0.0
FFC,52,6,0.15235546470123643,0.0
FFC,53,6,0.14878436144045068,0.0
FFC,54,6,0.15204079844069412,0.0
FFC,55,6,0.1485749776284924,0.0
FFC,56,6,0.14744875598895119,0.0
