roi,epoch,experiment,rho,p_value
V1,70,random_target_e10_l10,0.007841164013371257,2.9931212961928685e-08
PIT,70,random_target_e10_l10,0.08940279972766092,0.0
V2,70,random_target_e10_l10,0.00540840624564402,0.0001321448842446099
LO2,70,random_target_e10_l10,0.13815419942440785,0.0
LO1,70,random_target_e10_l10,0.06825459629414622,0.0
V3,70,random_target_e10_l10,0.0015613531577456116,0.26981479777181505
FFC,70,random_target_e10_l10,0.12904657421751103,0.0
LO3,70,random_target_e10_l10,0.09960382285911414,0.0
V1,71,random_target_e10_l10,0.00797801671318215,1.714741187878609e-08
PIT,71,random_target_e10_l10,0.09182688662711398,0.0
V2,71,random_target_e10_l10,0.005737644998031961,5.010817691947154e-05
LO2,71,random_target_e10_l10,0.14122220566565513,0.0
LO1,71,random_target_e10_l10,0.06912246026376846,0.0
V3,71,random_target_e10_l10,0.0014792568583185724,0.2958070073058121
FFC,71,random_target_e10_l10,0.1315067206799719,0.0
LO3,71,random_target_e10_l10,0.10080209661741864,0.0
V1,72,random_target_e10_l10,0.008994502773058804,2.057243100517423e-10
PIT,72,random_target_e10_l10,0.08998229573308811,0.0
V2,72,random_target_e10_l10,0.006142583703762118,1.4162901789678236e-05
LO2,72,random_target_e10_l10,0.13948371529076917,0.0
LO1,72,random_target_e10_l10,0.06846796333561175,0.0
V3,72,random_target_e10_l10,0.001992700757012373,0.15902882147457947
FFC,72,random_target_e10_l10,0.12953085260533592,0.0
LO3,72,random_target_e10_l10,0.10003975983283922,0.0
V1,73,random_target_e10_l10,0.005734059363887405,5.065424186185678e-05
PIT,73,random_target_e10_l10,0.08938900888268017,0.0
V2,73,random_target_e10_l10,0.0032470028428080006,0.0217428825126876
LO2,73,random_target_e10_l10,0.1389878837449796,0.0
LO1,73,random_target_e10_l10,0.06790849773945132,0.0
V3,73,random_target_e10_l10,-0.00025985765393216265,0.8542843043922275
FFC,73,random_target_e10_l10,0.12837510189693002,0.0
LO3,73,random_target_e10_l10,0.10020143809943427,0.0
V1,74,random_target_e10_l10,0.008198249503303095,6.863884718955915e-09
PIT,74,random_target_e10_l10,0.08917672514253529,0.0
V2,74,random_target_e10_l10,0.005585327312777639,7.898189910289197e-05
LO2,74,random_target_e10_l10,0.13828660104377988,0.0
LO1,74,random_target_e10_l10,0.06763286714195656,0.0
V3,74,random_target_e10_l10,0.0011941317582541992,0.3986947992939056
FFC,74,random_target_e10_l10,0.1286790926371124,0.0
LO3,74,random_target_e10_l10,0.09930478116362891,0.0
V1,75,random_target_e10_l10,0.007734454329388007,4.592208334782533e-08
PIT,75,random_target_e10_l10,0.09132822283393469,0.0
V2,75,random_target_e10_l10,0.00529916610282266,0.00018023633904890116
LO2,75,random_target_e10_l10,0.14088134121413584,0.0
LO1,75,random_target_e10_l10,0.06834367941012516,0.0
V3,75,random_target_e10_l10,0.0008989110143608945,0.5252283917398268
FFC,75,random_target_e10_l10,0.13061563714210678,0.0
LO3,75,random_target_e10_l10,0.10028906765677421,0.0
V1,76,random_target_e10_l10,0.00685130209275139,1.2839392534767634e-06
PIT,76,random_target_e10_l10,0.09155216939507313,0.0
V2,76,random_target_e10_l10,0.004402515233096545,0.0018614026046549265
LO2,76,random_target_e10_l10,0.14163885593025194,0.0
LO1,76,random_target_e10_l10,0.06842688470475088,0.0
V3,76,random_target_e10_l10,0.00019877887325137953,0.8882750315168721
FFC,76,random_target_e10_l10,0.1307661003218187,0.0
LO3,76,random_target_e10_l10,0.10065823635890683,0.0
V1,77,random_target_e10_l10,0.006153918197949378,1.3655328401774594e-05
PIT,77,random_target_e10_l10,0.09101959283272847,0.0
V2,77,random_target_e10_l10,0.003818976547437338,0.006953213844337554
LO2,77,random_target_e10_l10,0.14099000824381921,0.0
LO1,77,random_target_e10_l10,0.0680905611349528,0.0
V3,77,random_target_e10_l10,-0.00016509198318823078,0.9071144430950988
FFC,77,random_target_e10_l10,0.13044872742631708,0.0
LO3,77,random_target_e10_l10,0.10055633165036054,0.0
V1,78,random_target_e10_l10,0.006964312926801734,8.562158317508642e-07
PIT,78,random_target_e10_l10,0.09150565187870553,0.0
V2,78,random_target_e10_l10,0.004570807897844897,0.001235991431921522
LO2,78,random_target_e10_l10,0.1417470625328599,0.0
LO1,78,random_target_e10_l10,0.06826713062275705,0.0
V3,78,random_target_e10_l10,0.0001988115196560471,0.8882568028198301
FFC,78,random_target_e10_l10,0.13077994943600976,0.0
LO3,78,random_target_e10_l10,0.10050978762961338,0.0
V1,79,random_target_e10_l10,0.007275011728366379,2.7227442250370703e-07
PIT,79,random_target_e10_l10,0.09144107049926121,0.0
V2,79,random_target_e10_l10,0.004588301637539589,0.0011835896469930356
LO2,79,random_target_e10_l10,0.14191175311341941,0.0
LO1,79,random_target_e10_l10,0.06787760606464716,0.0
V3,79,random_target_e10_l10,0.00013571389713191252,0.923587300299513
FFC,79,random_target_e10_l10,0.1308022283558052,0.0
LO3,79,random_target_e10_l10,0.10060726940260681,0.0
V1,80,random_target_e10_l10,0.006813100847571697,1.4703468159949992e-06
PIT,80,random_target_e10_l10,0.09051940473440152,0.0
V2,80,random_target_e10_l10,0.004607349875465923,0.0011288709520577065
LO2,80,random_target_e10_l10,0.139470287299523,0.0
LO1,80,random_target_e10_l10,0.06770015392098667,0.0
V3,80,random_target_e10_l10,0.0003063648879246673,0.8285794679739409
FFC,80,random_target_e10_l10,0.12948299498235602,0.0
LO3,80,random_target_e10_l10,0.09940468256663723,0.0
V1,81,random_target_e10_l10,0.006408723190768712,5.914570917587213e-06
PIT,81,random_target_e10_l10,0.08940296458475544,0.0
V2,81,random_target_e10_l10,0.0035959373064784294,0.011039631259087234
LO2,81,random_target_e10_l10,0.1391846523019952,0.0
LO1,81,random_target_e10_l10,0.06619351936595037,0.0
V3,81,random_target_e10_l10,-0.0006428373313084574,0.649594052641002
FFC,81,random_target_e10_l10,0.12816258586142668,0.0
LO3,81,random_target_e10_l10,0.09880187965938789,0.0
V1,82,random_target_e10_l10,0.0066864916212202785,2.292789259104064e-06
PIT,82,random_target_e10_l10,0.08974472493626248,0.0
V2,82,random_target_e10_l10,0.0038765622790735707,0.006148107061758167
LO2,82,random_target_e10_l10,0.13971534491758408,0.0
LO1,82,random_target_e10_l10,0.06693948568540992,0.0
V3,82,random_target_e10_l10,-0.0005114965011261996,0.7177250495502315
FFC,82,random_target_e10_l10,0.12908444335477529,0.0
LO3,82,random_target_e10_l10,0.09956999868207801,0.0
V1,83,random_target_e10_l10,0.006939030164556589,9.379543746225543e-07
PIT,83,random_target_e10_l10,0.091829751676676,0.0
V2,83,random_target_e10_l10,0.004830115472458517,0.0006408459845938608
LO2,83,random_target_e10_l10,0.14158789071983183,0.0
LO1,83,random_target_e10_l10,0.06795562522451389,0.0
V3,83,random_target_e10_l10,0.00019569367228389445,0.8899979733107752
FFC,83,random_target_e10_l10,0.1314337331093663,0.0
LO3,83,random_target_e10_l10,0.09998998490575321,0.0
V1,84,random_target_e10_l10,0.006663481393413046,2.483533741510607e-06
PIT,84,random_target_e10_l10,0.08934688077410785,0.0
V2,84,random_target_e10_l10,0.004121855403269989,0.003578149115382652
LO2,84,random_target_e10_l10,0.1390032149808611,0.0
LO1,84,random_target_e10_l10,0.06721562659442912,0.0
V3,84,random_target_e10_l10,-0.0002497271855303996,0.8599050501872689
FFC,84,random_target_e10_l10,0.12860125538451816,0.0
LO3,84,random_target_e10_l10,0.09941290330659365,0.0
V1,85,random_target_e10_l10,0.005995671665370793,2.2603525056555156e-05
PIT,85,random_target_e10_l10,0.09149273250152751,0.0
V2,85,random_target_e10_l10,0.0032382553306189795,0.02209984786668123
LO2,85,random_target_e10_l10,0.1426242860554114,0.0
LO1,85,random_target_e10_l10,0.06714582511116843,0.0
V3,85,random_target_e10_l10,-0.0011854309156119685,0.4021401072328219
FFC,85,random_target_e10_l10,0.1306687035110985,0.0
LO3,85,random_target_e10_l10,0.10042864028375859,0.0
V1,86,random_target_e10_l10,0.00658994268952937,3.200699447046119e-06
PIT,86,random_target_e10_l10,0.09041169075202217,0.0
V2,86,random_target_e10_l10,0.003921960924857751,0.005573667410417879
LO2,86,random_target_e10_l10,0.140400204656306,0.0
LO1,86,random_target_e10_l10,0.0668078159942389,0.0
V3,86,random_target_e10_l10,-0.0006291046536538188,0.656593943258149
FFC,86,random_target_e10_l10,0.12959195381984376,0.0
LO3,86,random_target_e10_l10,0.09940541579122252,0.0
V1,87,random_target_e10_l10,0.006941245986606618,9.305004733306481e-07
PIT,87,random_target_e10_l10,0.09163259711131219,0.0
V2,87,random_target_e10_l10,0.004779269591122737,0.0007307494568183524
LO2,87,random_target_e10_l10,0.14157899868199608,0.0
LO1,87,random_target_e10_l10,0.068207739036271,0.0
V3,87,random_target_e10_l10,-2.6785481418832752e-05,0.9848964082433711
FFC,87,random_target_e10_l10,0.13128800789921496,0.0
LO3,87,random_target_e10_l10,0.10053156188239393,0.0
V1,88,random_target_e10_l10,0.007599877738573902,7.817035442715079e-08
PIT,88,random_target_e10_l10,0.08960353631629132,0.0
V2,88,random_target_e10_l10,0.005084488717967722,0.00032627492474043536
LO2,88,random_target_e10_l10,0.13850722179794658,0.0
LO1,88,random_target_e10_l10,0.06713984207231877,0.0
V3,88,random_target_e10_l10,0.0004731428119204711,0.73808200263841
FFC,88,random_target_e10_l10,0.12894984129476136,0.0
LO3,88,random_target_e10_l10,0.0990463392107234,0.0
V1,89,random_target_e10_l10,0.006672664718203496,2.4056491851158854e-06
PIT,89,random_target_e10_l10,0.09130259339479532,0.0
V2,89,random_target_e10_l10,0.004475878646617548,0.0015596512346907321
LO2,89,random_target_e10_l10,0.14077180176197673,0.0
LO1,89,random_target_e10_l10,0.06721819395725881,0.0
V3,89,random_target_e10_l10,-0.0002834058489899612,0.8412479362075599
FFC,89,random_target_e10_l10,0.13068788048797983,0.0
LO3,89,random_target_e10_l10,0.09962730042467866,0.0
V1,90,random_target_e10_l10,0.008715180053557137,7.293701588292981e-10
PIT,90,random_target_e10_l10,0.09043818889556979,0.0
V2,90,random_target_e10_l10,0.006147585311443185,1.3936743844678092e-05
LO2,90,random_target_e10_l10,0.14006116152541637,0.0
LO1,90,random_target_e10_l10,0.06765644748994853,0.0
V3,90,random_target_e10_l10,0.0011439914301779577,0.41879257724189456
FFC,90,random_target_e10_l10,0.13026646703839675,0.0
LO3,90,random_target_e10_l10,0.0996098396013431,0.0
V1,91,random_target_e10_l10,0.0073678808711035385,1.9157661863061077e-07
PIT,91,random_target_e10_l10,0.08940842399496653,0.0
V2,91,random_target_e10_l10,0.004522224159151608,0.0013929666879660882
LO2,91,random_target_e10_l10,0.1391702234861955,0.0
LO1,91,random_target_e10_l10,0.06627342590773784,0.0
V3,91,random_target_e10_l10,-0.00024393239059256898,0.8631234228046314
FFC,91,random_target_e10_l10,0.12844005681821855,0.0
LO3,91,random_target_e10_l10,0.09880010906514852,0.0
V1,92,random_target_e10_l10,0.006358294377707033,6.997034760066713e-06
PIT,92,random_target_e10_l10,0.09198262032204622,0.0
V2,92,random_target_e10_l10,0.003937107283865817,0.005393076979060273
LO2,92,random_target_e10_l10,0.14223402932915222,0.0
LO1,92,random_target_e10_l10,0.06812527040557612,0.0
V3,92,random_target_e10_l10,-0.00039333950310337605,0.781017545150062
FFC,92,random_target_e10_l10,0.13132786994836956,0.0
LO3,92,random_target_e10_l10,0.10080642967017577,0.0
V1,93,random_target_e10_l10,0.007463710348320506,1.3271194738967234e-07
PIT,93,random_target_e10_l10,0.09135627331014937,0.0
V2,93,random_target_e10_l10,0.0052674936542634245,0.00019699890584583328
LO2,93,random_target_e10_l10,0.14044125412840264,0.0
LO1,93,random_target_e10_l10,0.06768011847990267,0.0
V3,93,random_target_e10_l10,0.0005049623979245038,0.7211794794189228
FFC,93,random_target_e10_l10,0.1309389889892989,0.0
LO3,93,random_target_e10_l10,0.09972053950294683,0.0
V1,94,random_target_e10_l10,0.006972037095874696,8.326428360827084e-07
PIT,94,random_target_e10_l10,0.09020163805348627,0.0
V2,94,random_target_e10_l10,0.0045203044477028515,0.0013995313735373858
LO2,94,random_target_e10_l10,0.13958299443717118,0.0
LO1,94,random_target_e10_l10,0.06715678162188848,0.0
V3,94,random_target_e10_l10,-3.0528211673226855e-05,0.9827862936074097
FFC,94,random_target_e10_l10,0.12909334615657914,0.0
LO3,94,random_target_e10_l10,0.0991892954001942,0.0
V1,95,random_target_e10_l10,0.005658504488255905,6.356022675728106e-05
PIT,95,random_target_e10_l10,0.09096116966837055,0.0
V2,95,random_target_e10_l10,0.0033745517035121335,0.0170802434093609
LO2,95,random_target_e10_l10,0.14069667295837543,0.0
LO1,95,random_target_e10_l10,0.06691050240875565,0.0
V3,95,random_target_e10_l10,-0.0010090989817492736,0.4757329760385969
FFC,95,random_target_e10_l10,0.1297341283752117,0.0
LO3,95,random_target_e10_l10,0.09947732174312128,0.0
V1,96,random_target_e10_l10,0.007410193900671989,1.6299868790488836e-07
PIT,96,random_target_e10_l10,0.09038374351987656,0.0
V2,96,random_target_e10_l10,0.004727977965061664,0.000833199385029597
LO2,96,random_target_e10_l10,0.13991198932266644,0.0
LO1,96,random_target_e10_l10,0.06711136101285514,0.0
V3,96,random_target_e10_l10,0.00010269481477947925,0.9421405801253896
FFC,96,random_target_e10_l10,0.12966078973068043,0.0
LO3,96,random_target_e10_l10,0.09923105598056364,0.0
V1,97,random_target_e10_l10,0.006543519872309152,3.7515698803362147e-06
PIT,97,random_target_e10_l10,0.09135410688770584,0.0
V2,97,random_target_e10_l10,0.0038513603181729215,0.00648951569334722
LO2,97,random_target_e10_l10,0.14152319436606828,0.0
LO1,97,random_target_e10_l10,0.0662896995997033,0.0
V3,97,random_target_e10_l10,-0.0010619623864007769,0.45292738461303017
FFC,97,random_target_e10_l10,0.1304281570999582,0.0
LO3,97,random_target_e10_l10,0.099206217996005,0.0
V1,98,random_target_e10_l10,0.007158179137279319,4.2120077582354546e-07
PIT,98,random_target_e10_l10,0.09125585247437534,0.0
V2,98,random_target_e10_l10,0.004704589924577844,0.0008842050885462409
LO2,98,random_target_e10_l10,0.14127400752245095,0.0
LO1,98,random_target_e10_l10,0.0675095152193604,0.0
V3,98,random_target_e10_l10,-0.00011586743162869762,0.9347346109017998
FFC,98,random_target_e10_l10,0.13044948467377285,0.0
LO3,98,random_target_e10_l10,0.09987801543882739,0.0
V1,10,random_target_e10_l2,0.009032759841965238,1.7246967104462743e-10
PIT,10,random_target_e10_l2,0.08630887474632133,0.0
V2,10,random_target_e10_l2,0.004810914503999873,0.0006735133600991566
LO2,10,random_target_e10_l2,0.1140287442669515,0.0
LO1,10,random_target_e10_l2,0.028867010265603822,1.4775056087365262e-92
V3,10,random_target_e10_l2,-0.008715894143065167,7.27049325419751e-10
FFC,10,random_target_e10_l2,0.11653290723921256,0.0
LO3,10,random_target_e10_l2,0.0654621269594213,0.0
V1,11,random_target_e10_l2,-0.003609149470558996,0.01074822592024418
PIT,11,random_target_e10_l2,0.08199444382519126,0.0
V2,11,random_target_e10_l2,-0.005150046023178122,0.000272822101359785
LO2,11,random_target_e10_l2,0.10878340674862627,0.0
LO1,11,random_target_e10_l2,0.028397104217448055,1.252174499361187e-89
V3,11,random_target_e10_l2,-0.0127725259535759,1.7584957475590768e-19
FFC,11,random_target_e10_l2,0.10544304439478107,0.0
LO3,11,random_target_e10_l2,0.06236774848749214,0.0
V1,12,random_target_e10_l2,-0.01939362973342633,9.122673775286113e-43
PIT,12,random_target_e10_l2,0.032438598005409755,2.2255559172184753e-116
V2,12,random_target_e10_l2,-0.021112833658377753,2.3287827675758895e-50
LO2,12,random_target_e10_l2,0.04711665670091321,2.100100062497168e-243
LO1,12,random_target_e10_l2,0.019598569717148035,1.2261027105087968e-43
V3,12,random_target_e10_l2,-0.017617243246590114,1.3642329874175805e-35
FFC,12,random_target_e10_l2,0.05343185332994698,0.0
LO3,12,random_target_e10_l2,0.04774822856416245,6.357189801600302e-250
V1,13,random_target_e10_l2,-0.01380073142575544,1.7707726251310493e-22
PIT,13,random_target_e10_l2,0.039217146266916914,3.2607851941563906e-169
V2,13,random_target_e10_l2,-0.01606803983348629,6.857887705721088e-30
LO2,13,random_target_e10_l2,0.06499551501723737,0.0
LO1,13,random_target_e10_l2,0.02663068150581196,4.7470017275599224e-79
V3,13,random_target_e10_l2,-0.014300074730212619,5.1375311784441584e-24
FFC,13,random_target_e10_l2,0.06454324235109572,0.0
LO3,13,random_target_e10_l2,0.05538698858486591,0.0
V1,14,random_target_e10_l2,-0.0022361079164897064,0.11402117110512795
PIT,14,random_target_e10_l2,0.05183251410270569,3.495777213733881e-294
V2,14,random_target_e10_l2,-0.005016881570859482,0.000391556506368492
LO2,14,random_target_e10_l2,0.08558082207093196,0.0
LO1,14,random_target_e10_l2,0.03656204287759558,2.5023524094906957e-147
V3,14,random_target_e10_l2,-0.006530683680353839,3.9192565621504285e-06
FFC,14,random_target_e10_l2,0.07875518749070766,0.0
LO3,14,random_target_e10_l2,0.06311015809851024,0.0
V1,15,random_target_e10_l2,0.0045906764660957325,0.0011766363628552712
PIT,15,random_target_e10_l2,0.0655249200806426,0.0
V2,15,random_target_e10_l2,0.0010181758667177734,0.4717729281445483
LO2,15,random_target_e10_l2,0.10645712847771882,0.0
LO1,15,random_target_e10_l2,0.045285357396461674,5.4028258275581526e-225
V3,15,random_target_e10_l2,-0.0030329372700097393,0.03206996308669473
FFC,15,random_target_e10_l2,0.09515202295863757,0.0
LO3,15,random_target_e10_l2,0.07249363854413088,0.0
V1,16,random_target_e10_l2,0.0020601467536380236,0.14538900189314194
PIT,16,random_target_e10_l2,0.0737291928970411,0.0
V2,16,random_target_e10_l2,-0.0018579501507620237,0.18914590187959132
LO2,16,random_target_e10_l2,0.1205651499451212,0.0
LO1,16,random_target_e10_l2,0.05278752157254635,4.665229774001558e-305
V3,16,random_target_e10_l2,-0.004404869044798917,0.0018509417680605395
FFC,16,random_target_e10_l2,0.10668676090155883,0.0
LO3,16,random_target_e10_l2,0.0833834122823895,0.0
V1,17,random_target_e10_l2,0.004628763630321605,0.0010701545802558358
PIT,17,random_target_e10_l2,0.08162018997008372,0.0
V2,17,random_target_e10_l2,0.001004047304796406,0.4779447836888353
LO2,17,random_target_e10_l2,0.13151524703374282,0.0
LO1,17,random_target_e10_l2,0.05868846810296383,0.0
V3,17,random_target_e10_l2,-0.001988794505490785,0.15984750191048883
FFC,17,random_target_e10_l2,0.11726364828947193,0.0
LO3,17,random_target_e10_l2,0.08997048604264166,0.0
V1,18,random_target_e10_l2,0.0038135606644214134,0.007033604218830747
PIT,18,random_target_e10_l2,0.07948569327051613,0.0
V2,18,random_target_e10_l2,0.000270896858373934,0.8481677782677348
LO2,18,random_target_e10_l2,0.12788613050772357,0.0
LO1,18,random_target_e10_l2,0.06036251089280644,0.0
V3,18,random_target_e10_l2,-0.0013910011551152394,0.3255619405229262
FFC,18,random_target_e10_l2,0.11574410340114133,0.0
LO3,18,random_target_e10_l2,0.09138080886617124,0.0
V1,19,random_target_e10_l2,0.005259897685279377,0.0002012313678618797
PIT,19,random_target_e10_l2,0.08325535702211556,0.0
V2,19,random_target_e10_l2,0.0013029951311824034,0.3571057788355667
