epoch,roi,rho,p_value
39,VVC,0.0201014752629978,8.151588268945394e-46
39,V1,0.01314547857691847,1.5286498706733832e-20
39,LO1,0.07612241238350965,0.0
39,VMV2,0.019613437060245074,1.059117225637862e-43
39,VMV3,-0.0023387386308958546,0.09834938654503261
40,V3,0.0068802280553033205,1.1581391738193675e-06
40,FFC,0.14851430523814155,0.0
40,LO3,0.11180523800393893,0.0
40,PIT,0.10604825758200533,0.0
40,V2,0.01029087820490692,3.5084940945063056e-13
40,VMV1,0.009614212993427788,1.0830108203237385e-11
40,LO2,0.16172104022917477,0.0
40,V4,0.016794467972736697,1.6875941578169887e-32
40,V8,0.01154587089299585,3.3410483454340244e-16
40,VVC,0.019572231410800604,1.588729720991601e-43
40,V1,0.012920929153337911,6.708052482779598e-20
40,LO1,0.07570299999527706,0.0
40,VMV2,0.020682097792809277,2.1354837160348096e-48
40,VMV3,-0.002002166570981574,0.15705812099844246
41,V3,0.0071437601391949445,4.4429918710995434e-07
41,FFC,0.15131484472040319,0.0
41,LO3,0.1130783984478511,0.0
41,PIT,0.10878094237610964,0.0
41,V2,0.010921987879491859,1.1691514444754785e-14
41,VMV1,0.008328826230275874,3.944324610595984e-09
41,LO2,0.16543190238037883,0.0
41,V4,0.01692862456840448,5.40763223224681e-33
41,V8,0.01165881458370762,1.7197588987224443e-16
41,VVC,0.01820403373672882,6.921788824165807e-38
41,V1,0.013362626442832454,3.57186379626089e-21
41,LO1,0.07692463534407397,0.0
41,VMV2,0.017815565507315504,2.3316020472336862e-36
41,VMV3,-0.004030680093517971,0.004389821774544981
42,V3,0.007630978166829762,6.91819407096354e-08
42,FFC,0.15063658702010474,0.0
42,LO3,0.11291279077700296,0.0
42,PIT,0.10811555473055869,0.0
42,V2,0.011294914330725485,1.4287586379459149e-15
42,VMV1,0.008432678705671014,2.523719663208459e-09
42,LO2,0.16460361158366424,0.0
42,V4,0.01748628047363904,4.333924773705562e-35
42,V8,0.012184012812251366,7.21816407984123e-18
42,VVC,0.018939598942673413,7.223767491757809e-41
42,V1,0.013791252615563234,1.8915959066199222e-22
42,LO1,0.07691052530989341,0.0
